177284.0	168139.0	44297.0	194546.0	102999.0	720332.0	460647.0	719344.0	4731.0	18230.0	16566.0	78460.0	19351.0	16945.0	126760.0	209097.0	35950.0	25575.0
248626.0	235577.0	57935.0	271473.0	143286.0	1012283.0	655350.0	1044600.0	4902.0	19310.0	17521.0	84551.0	20487.0	20956.0	154766.0	305605.0	53100.0	36871.0
252483.0	239223.0	58673.0	275632.0	145464.0	1127278.0	732041.0	1172714.0	4946.0	19587.0	17766.0	86116.0	20779.0	22563.0	165985.0	333983.0	53546.0	37165.0
166511.0	157955.0	42238.0	182929.0	96915.0	715334.0	457313.0	713775.0	4509.0	16826.0	15326.0	70545.0	17873.0	15822.0	118925.0	212306.0	39096.0	27648.0
196121.0	185945.0	47898.0	214857.0	113636.0	725846.0	464324.0	725487.0	4684.0	17936.0	16307.0	76806.0	19042.0	16620.0	124491.0	219559.0	42582.0	29944.0
220969.0	209434.0	52648.0	241651.0	127668.0	915167.0	590583.0	936406.0	4804.0	18695.0	16977.0	81082.0	19840.0	18898.0	140397.0	277544.0	43719.0	30692.0
230672.0	218606.0	54503.0	252113.0	133147.0	902706.0	582273.0	922523.0	4910.0	19364.0	17568.0	84856.0	20544.0	19830.0	146902.0	273734.0	46290.0	32386.0
216977.0	205660.0	51885.0	237347.0	125414.0	899431.0	580089.0	918875.0	4853.0	19000.0	17247.0	82803.0	20161.0	19817.0	146817.0	262658.0	44249.0	31041.0
225951.0	214143.0	53601.0	247023.0	130481.0	933130.0	602563.0	956418.0	4893.0	19251.0	17469.0	84223.0	20426.0	20632.0	152507.0	276611.0	46055.0	32230.0
160534.0	152305.0	41095.0	176484.0	93539.0	622328.0	395288.0	610160.0	4652.0	17730.0	16124.0	75641.0	18824.0	15864.0	119214.0	177056.0	39596.0	27976.0
129292.0	122772.0	35123.0	142795.0	75897.0	564747.0	356886.0	546009.0	4432.0	16341.0	14897.0	67805.0	17362.0	14213.0	107691.0	156626.0	35933.0	25564.0
167526.0	158914.0	42432.0	184023.0	97488.0	644313.0	409950.0	634653.0	4673.0	17862.0	16241.0	76384.0	18963.0	15909.0	119527.0	180278.0	36236.0	25764.0
200019.0	189630.0	48643.0	219060.0	115837.0	817068.0	525160.0	827115.0	4796.0	18644.0	16932.0	80795.0	19786.0	18164.0	135271.0	250040.0	40797.0	28768.0
161124.0	152863.0	41208.0	177120.0	93873.0	671516.0	428091.0	664958.0	4674.0	17873.0	16251.0	76450.0	18975.0	15826.0	118954.0	202271.0	35291.0	25141.0
131190.0	124566.0	35485.0	144842.0	76969.0	557227.0	351871.0	537632.0	4603.0	17424.0	15854.0	73918.0	18503.0	14319.0	108427.0	169610.0	26736.0	19507.0
126974.0	120581.0	34679.0	140296.0	74588.0	537950.0	339015.0	516155.0	4592.0	17353.0	15791.0	73515.0	18428.0	14231.0	107818.0	159361.0	30621.0	22066.0
180548.0	171223.0	44921.0	198064.0	104841.0	748971.0	479746.0	751250.0	4680.0	17910.0	16284.0	76658.0	19014.0	17169.0	128324.0	226417.0	40334.0	28463.0
157669.0	149597.0	40547.0	173395.0	91922.0	648296.0	412606.0	639090.0	4410.0	16201.0	14773.0	67016.0	17215.0	14746.0	111409.0	197318.0	30688.0	22110.0
163911.0	155497.0	41741.0	180125.0	95447.0	655303.0	417279.0	646897.0	4658.0	17768.0	16158.0	75858.0	18865.0	15957.0	119863.0	187411.0	32340.0	23198.0
100506.0	95562.0	29620.0	111756.0	59641.0	371143.0	227771.0	330319.0	4562.0	17166.0	15626.0	72461.0	18231.0	11857.0	91240.0	112393.0	23188.0	17170.0
81433.0	77531.0	25974.0	91189.0	48870.0	329392.0	199927.0	283805.0	4486.0	16685.0	15201.0	69746.0	17724.0	11707.0	90194.0	95588.0	19654.0	14842.0
141341.0	134162.0	37426.0	155788.0	82701.0	579923.0	367007.0	562917.0	4602.0	17415.0	15846.0	73865.0	18493.0	14646.0	110716.0	179389.0	36743.0	26097.0
178230.0	169033.0	44478.0	195566.0	103533.0	678974.0	433065.0	673267.0	4689.0	17968.0	16335.0	76986.0	19075.0	16448.0	123292.0	221360.0	39399.0	27847.0
129844.0	123295.0	35228.0	143391.0	76209.0	498516.0	312717.0	472223.0	4530.0	16960.0	15444.0	71297.0	18014.0	13637.0	103669.0	154458.0	30829.0	22203.0
146365.0	138911.0	38386.0	161205.0	85538.0	642341.0	408634.0	632456.0	4452.0	16468.0	15009.0	68524.0	17496.0	14635.0	110638.0	202444.0	32677.0	23420.0
136003.0	129117.0	36406.0	150032.0	79687.0	550414.0	347327.0	530041.0	4572.0	17227.0	15680.0	72806.0	18295.0	14055.0	106589.0	179157.0	27337.0	19902.0
129859.0	123308.0	35231.0	143407.0	76217.0	523371.0	329292.0	499913.0	4556.0	17123.0	15588.0	72217.0	18185.0	13510.0	102779.0	159793.0	25626.0	18776.0
118582.0	112648.0	33075.0	131247.0	69849.0	443792.0	276221.0	411256.0	4505.0	16806.0	15308.0	70431.0	17852.0	12036.0	92491.0	142884.0	21666.0	16168.0
104533.0	99353.0	30109.0	116007.0	61838.0	351142.0	216425.0	316428.0	4242.0	15848.0	14434.0	66500.0	16834.0	11483.0	87169.0	119238.0	28619.0	20681.0
189246.0	179431.0	46303.0	207352.0	109676.0	654458.0	418708.0	654347.0	4385.0	16750.0	15231.0	71584.0	17783.0	16290.0	120728.0	263713.0	38271.0	27038.0
165536.0	157018.0	41771.0	181786.0	96286.0	588748.0	374885.0	581140.0	4316.0	16316.0	14847.0	69137.0	17326.0	14784.0	110218.0	239782.0	36825.0	26085.0
160658.0	152407.0	40838.0	176526.0	93532.0	523375.0	331288.0	508310.0	4094.0	14913.0	13607.0	61224.0	15849.0	13192.0	99104.0	202615.0	31655.0	22681.0
184125.0	174591.0	45324.0	201831.0	106784.0	595017.0	379066.0	588125.0	4333.0	16421.0	14940.0	69730.0	17437.0	15553.0	115583.0	235021.0	36011.0	25550.0
154893.0	146957.0	39736.0	170309.0	90276.0	571363.0	363291.0	561773.0	4354.0	16553.0	15057.0	70476.0	17576.0	15426.0	114699.0	209706.0	30756.0	22088.0
198717.0	188384.0	48114.0	217566.0	115024.0	660290.0	422597.0	660844.0	4426.0	17006.0	15457.0	73032.0	18053.0	17611.0	129956.0	249563.0	31537.0	22603.0
176298.0	167191.0	43828.0	193391.0	102364.0	642735.0	410890.0	641287.0	4434.0	17056.0	15502.0	73314.0	18106.0	17109.0	126449.0	235103.0	36580.0	25924.0
178011.0	168811.0	44155.0	195238.0	103331.0	610844.0	389622.0	605758.0	4371.0	16661.0	15152.0	71083.0	17689.0	16408.0	121553.0	229803.0	33518.0	23907.0
174295.0	165299.0	43445.0	191232.0	101233.0	599819.0	382269.0	593475.0	4329.0	16399.0	14921.0	69607.0	17414.0	15790.0	117239.0	228411.0	34667.0	24664.0
150653.0	142950.0	38926.0	165738.0	87882.0	502820.0	317580.0	485410.0	4117.0	15056.0	13734.0	62033.0	16000.0	13764.0	103097.0	184891.0	31133.0	22337.0
164179.0	155736.0	41511.0	180323.0	95520.0	556551.0	353413.0	545271.0	4342.0	16477.0	14989.0	70045.0	17496.0	15683.0	116492.0	210245.0	30770.0	22098.0
187068.0	177372.0	45887.0	205004.0	108446.0	720517.0	462763.0	727943.0	4439.0	17089.0	15531.0	73501.0	18140.0	17998.0	132657.0	286520.0	34017.0	24236.0
180285.0	170960.0	44590.0	197690.0	104615.0	619708.0	395533.0	615633.0	4343.0	16485.0	14997.0	70094.0	17505.0	15682.0	116489.0	235193.0	35676.0	25329.0
168314.0	159644.0	42302.0	184782.0	97855.0	562252.0	357215.0	551622.0	4326.0	16375.0	14899.0	69469.0	17388.0	15083.0	112307.0	211436.0	34264.0	24399.0
191926.0	181964.0	46815.0	210242.0	111189.0	648830.0	414954.0	648077.0	4407.0	16891.0	15356.0	72384.0	17932.0	17414.0	128575.0	240059.0	41974.0	29477.0
178650.0	169415.0	44278.0	195927.0	103692.0	693648.0	444844.0	698008.0	4487.0	17391.0	15797.0	75202.0	18458.0	19024.0	139815.0	244066.0	46146.0	32225.0
188734.0	178947.0	46205.0	206801.0	109387.0	739006.0	475093.0	748540.0	4313.0	16295.0	14828.0	69018.0	17304.0	19428.0	142640.0	270704.0	44291.0	31003.0
178332.0	169114.0	44217.0	195584.0	103513.0	700604.0	449483.0	705757.0	4505.0	17507.0	15900.0	75855.0	18580.0	19411.0	142517.0	244695.0	45125.0	31552.0
180162.0	170844.0	44567.0	197557.0	104546.0	578033.0	367739.0	569203.0	4381.0	16722.0	15206.0	71431.0	17754.0	16086.0	119306.0	222964.0	38939.0	27478.0
192241.0	182262.0	46876.0	210582.0	111367.0	619688.0	395520.0	615611.0	4369.0	16650.0	15143.0	71024.0	17678.0	15915.0	118113.0	262121.0	38978.0	27504.0
148513.0	140927.0	38516.0	163431.0	86674.0	550113.0	349120.0	538099.0	4344.0	16491.0	15002.0	70126.0	17511.0	14433.0	107765.0	213026.0	33013.0	23575.0
138805.0	131750.0	36661.0	152962.0	81191.0	477609.0	300766.0	457323.0	4262.0	15974.0	14545.0	67209.0	16966.0	13663.0	102394.0	174266.0	30395.0	21851.0
135910.0	129014.0	36107.0	149841.0	79557.0	462784.0	290879.0	440806.0	4225.0	15741.0	14339.0	65893.0	16721.0	13396.0	100528.0	169655.0	32803.0	23437.0
150309.0	142625.0	38860.0	165367.0	87688.0	553252.0	351213.0	541596.0	4118.0	15062.0	13739.0	62066.0	16006.0	13612.0	102037.0	221857.0	28681.0	20722.0
155140.0	147191.0	39783.0	170576.0	90416.0	556882.0	353634.0	545639.0	4318.0	16330.0	14859.0	69215.0	17341.0	14567.0	108705.0	217122.0	28737.0	20759.0
146779.0	139287.0	38185.0	161560.0	85694.0	491165.0	309807.0	472426.0	4272.0	16036.0	14600.0	67559.0	17032.0	13713.0	102738.0	184124.0	27493.0	19939.0
118131.0	112207.0	32708.0	130670.0	69517.0	392600.0	244073.0	362615.0	4212.0	15660.0	14267.0	65436.0	16635.0	12028.0	90977.0	147360.0	25461.0	18601.0
113707.0	108025.0	31863.0	125899.0	67018.0	372840.0	230896.0	340602.0	4211.0	15648.0	14257.0	65371.0	16623.0	12110.0	91545.0	128607.0	22891.0	16908.0
106196.0	100925.0	30427.0	117800.0	62777.0	325691.0	199451.0	288074.0	4181.0	15463.0	14093.0	64327.0	16428.0	11509.0	87351.0	114404.0	23262.0	17153.0
111490.0	105929.0	31439.0	123508.0	65766.0	368415.0	227944.0	335672.0	4178.0	15445.0	14078.0	64226.0	16409.0	11694.0	88645.0	139929.0	24156.0	17742.0
104988.0	99666.0	27998.0	115783.0	61485.0	355108.0	219765.0	323777.0	3523.0	12499.0	11428.0	50105.0	13292.0	9413.0	72598.0	136033.0	25679.0	18580.0
161078.0	152687.0	38720.0	176265.0	93160.0	512146.0	324494.0	498729.0	3773.0	14075.0	12820.0	58993.0	14951.0	12849.0	96589.0	201365.0	29436.0	21055.0
161400.0	152991.0	38782.0	176612.0	93341.0	494810.0	312933.0	479415.0	3766.0	14033.0	12783.0	58756.0	14907.0	12832.0	96468.0	196356.0	28844.0	20665.0
134536.0	127597.0	33646.0	147645.0	78171.0	430557.0	270083.0	407833.0	3772.0	14068.0	12814.0	58951.0	14943.0	12336.0	93004.0	156905.0	31881.0	22664.0
169283.0	160444.0	40289.0	185113.0	97793.0	589622.0	376164.0	585044.0	3855.0	14595.0	13280.0	61927.0	15499.0	14390.0	107348.0	213722.0	39832.0	27901.0
170891.0	161963.0	40596.0	186846.0	98701.0	580152.0	369848.0	574494.0	3826.0	14411.0	13117.0	60886.0	15304.0	14573.0	108620.0	205976.0	38262.0	26867.0
145290.0	137763.0	35702.0	159241.0	84244.0	488521.0	308739.0	472409.0	3713.0	13698.0	12487.0	56863.0	14554.0	12479.0	94006.0	173413.0	33577.0	23781.0
156011.0	147897.0	37752.0	170801.0	90298.0	506764.0	320905.0	492733.0	3593.0	12940.0	11817.0	52588.0	13756.0	12216.0	92164.0	199095.0	31391.0	22342.0
154540.0	146507.0	37470.0	169215.0	89468.0	520531.0	330087.0	508071.0	3808.0	14300.0	13019.0	60262.0	15188.0	13764.0	102972.0	190284.0	36059.0	25416.0
155237.0	147166.0	37604.0	169967.0	89861.0	513638.0	325490.0	500391.0	3782.0	14133.0	12872.0	59320.0	15012.0	13313.0	99828.0	200729.0	31543.0	22442.0
137211.0	130126.0	34158.0	150529.0	79682.0	480050.0	303090.0	462972.0	3741.0	13872.0	12641.0	57845.0	14737.0	12398.0	93439.0	179200.0	29238.0	20924.0
113894.0	108085.0	29700.0	125387.0	66515.0	381572.0	237414.0	353259.0	3686.0	13530.0	12338.0	55916.0	14377.0	11038.0	83943.0	138898.0	25816.0	18670.0
80050.0	76092.0	23231.0	88893.0	47402.0	275731.0	166828.0	235343.0	3628.0	13164.0	12015.0	53852.0	13992.0	9449.0	72851.0	103118.0	23565.0	17188.0
77835.0	73999.0	22807.0	86505.0	46152.0	360905.0	223631.0	330235.0	3711.0	13686.0	12476.0	56798.0	14541.0	11153.0	84745.0	124021.0	39950.0	27979.0
156173.0	148050.0	37783.0	170976.0	90390.0	628747.0	402256.0	628632.0	3703.0	13636.0	12432.0	56517.0	14489.0	15145.0	112617.0	235494.0	37207.0	26173.0
163134.0	154631.0	39113.0	178483.0	94321.0	548790.0	348933.0	539553.0	3864.0	14653.0	13331.0	62253.0	15560.0	14175.0	105846.0	182687.0	32209.0	22881.0
