2	8
10	1
28	8
31	4
40	31
56	5
58	3
59	1
60	1
63	3
68	2
73	2
78	6
81	3
82	2
83	1
96	1
97	2
100	4
102	5
109	12
122	5
130	15
158	2
165	5
166	20
169	9
175	5
180	39
227	26
254	4
258	5
272	11
280	28
284	9
290	2
298	2
299	2
300	1
306	9
311	1
312	1
313	3
319	4
322	6
324	1
329	7
331	1
333	2
335	2
340	23
360	10
