
Prod[0] ,8805.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[1] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[2] ,0,0,0,0,0,0,0,0,0,0,0,14.553,41.265,62.433,65.016,81.396,87.759,93.807,110.25,100.422,87.381,42.399,3.276,0,0,0,0,0,0,0,0,0,0,0,0,14.931,48.006,5.166,132.3,136.584,166.572,213.444,8.19,32.004,176.4,3.78,0,0,
Prod[3] ,175.98,165.06,159.6,150.36,144.48,137.34,137.34,130.2,128.1,94.92,100.38,64.26,56.7,54.6,47.04,61.32,65.52,30.24,18.9,22.68,31.08,34.86,37.8,31.08,151.2,138.6,108.78,92.4,80.22,89.46,78.96,89.88,70.56,9.66,18.9,28.14,87.78,14.28,53.34,54.6,15.54,35.28,15.96,31.7297,36.96,17.64,60.06,68.88,
Prod[4] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[5] ,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2571.34,92,314.972,1491.92,2576,92,1702,1702,1460.61,1610,92,299,1807.92,92,2576,2576,
Prod[6] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[7] ,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,2799.17,1866.17,933.165,0.165328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[8] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[9] ,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257.75,0,1719,1719,1719,1719,1285.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[10] ,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,800,800,800,800,800,800,800,800,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[11] ,0,0,0,0,0,0,0,0,0,0,0,878.4,1976.4,4611.6,8125.2,9882,10760.4,10101.6,11638.8,9662.4,8784,5270.4,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,2415.6,2144.05,5929.2,5490,0,9442.8,2750.32,10321.2,10540.8,3104.56,0,0,
Prod[12] ,35704.5,35704.5,31127,26549.5,27465,31127,28380.5,28380.5,29296,13732.5,16479,21056.5,23803,26549.5,28380.5,31127,31127,11901.5,5493,4577.5,15563.5,11901.5,2746.5,0,15563.5,15563.5,10986,14648,17394.5,14648,14648,14648,16479,19446.1,21056.5,22887.5,20644.4,24125.6,18811.7,19438.6,24894.3,15402,23724.4,15676.1,14562,23485.1,24364,38116.3,
Prod[13] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[14] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[15] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

Battery Charge,20212.2,10551.3,7153.56,5090.69,7927.21,12920.1,10744.3,10798.8,11832.8,0,0,0,1518.84,5726.04,10136.3,13838.5,14469,0,0,0,0,0,0,0,0,0,0,0,2153.14,4.50368,0,0,0,0,767.577,737.06,0,0,0,0,0,0,0,0,767.577,0,0,13159.5,
Battery Discharge,0,791.507,0,0,0,0,0,0,0,4324.86,2901.12,37.6881,0,0,0,0,0,4516.57,9206.03,11603,1220.09,7210.06,22209.1,24635.9,4847.81,3500.14,6007.62,247.712,0,0,545.69,1013.21,0,0,0,0,0,0,0,0,319.524,0,0,0,0,0,306.862,767.577,

Curt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eSlev[0] ,17180.3,25217.7,31298.2,35625.3,42363.4,53345.6,62478.2,71657.1,81715,76626.9,73213.8,73169.5,74460.5,79327.6,87943.5,99706.2,112005,106691,95860.5,82210,80774.6,72292.2,46163.8,17180.3,11477,7359.21,291.426,0,1830.17,1834,1192.01,0,0,0,652.44,1278.94,1278.94,1278.94,1278.94,1278.94,903.031,903.031,903.031,903.031,1555.47,1555.47,1194.46,11477,
