
Prod[0] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664.32,692,692,379.668,213.588,107.26,107.26,116.227,107.26,107.26,107.26,107.26,107.26,107.26,107.26,107.26,107.26,107.26,107.26,107.26,107.26,107.26,107.26,107.26,
Prod[1] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[2] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[3] ,359.1,307.86,118.86,133.56,566.16,151.62,158.34,53.76,395.64,55.02,119.28,227.64,216.72,65.52,215.88,240.24,226.8,34.86,321.72,61.32,95.34,70.98,303.24,21.42,413.28,446.88,490.56,483.84,528.78,519.54,513.24,483.84,469.98,402.36,341.88,148.929,137.087,54.18,82.74,202.86,50.4,199.5,212.94,180.6,213.36,257.88,203.551,3.36,
Prod[4] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[5] ,2369,1702,1826.13,1702,2369,2576,2024,2047,2576,2024,1840,2369,1495,2576,2369,2576,2231,1702,2369,2047,2047,437,1840,2047,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,1340.54,2576,2576,2576,2576,2576,2576,2576,2576,2047,1840,2047,2453.86,437,
Prod[6] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[7] ,1505.96,1175.58,942.33,783.72,783.72,783.72,391.86,391.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1175.58,1866,2799,3732,3732,3732,3703.99,3653.41,3656.32,3694.04,3709.65,3705.04,3640.59,3176.95,2328.64,1873.1,1735.91,1532.61,1607.82,1408.83,1175.58,1175.58,1175.58,1175.58,1175.58,1175.58,1175.58,
Prod[8] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[9] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,573,573,573,531.545,541.075,500.654,573,545.271,408.401,189.09,189.09,189.09,189.09,189.09,189.09,189.09,189.09,189.09,189.09,189.09,189.09,189.09,189.09,
Prod[10] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[11] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
