
Prod[0] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[1] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[2] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[3] ,320,260,280,260,280,260,260,260,280,280,260,260.12,280,280,280,237.38,226.52,279.44,280,260,260,260,280,280,280,260,250,280,247.082,250,250,280,250,280,260,213.44,260,280,230,60,250,260,260,230,250,250,230,230,280,280,166.6,99.12,105.04,123.76,132.44,112.56,120.12,167.44,143.92,102.2,105,219.52,224.84,159.88,196.28,173.88,123.2,185.64,280,280,280,280,280,300,320,285.76,185.92,115.52,164.16,268.24,232.68,210.84,281.28,218.96,240.25,315.52,170.7,135.36,58.2,46.8,62.1,99,163.84,156.3,320,320,264.96,204.6,240.3,280,251.72,217.56,164.1,126.6,132.48,86.4,74.4,68.4,59.4,55.5,51,57.9,58.8,57.6,65.1,84.3,119.7,176.4,320,320,320,260,280,280,260,70,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,276.92,239.4,164.8,108.6,144.6,150.9,160.31,260,280,250,250,230,250,260,237.16,196.8,129,86.7,69.9,43.2,36.6,36.6,37.2,54.6,72,87.9,
Prod[4] ,50,50,30,30,30,10,50,50,50,50,30,10,30,30,50,50,50,50,50,30,30,30,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,30,50,50,50,30,30,50,50,50,30,50,50,50,50,30,50,50,50,50,50,50,30,30,50,50,50,50,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,50,50,50,30,50,50,10,30,50,50,30,50,50,50,50,50,50,50,50,50,30,50,50,50,50,50,50,30,30,30,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,
Prod[5] ,298.7,279.84,279.84,279.84,279.84,319.44,361.68,347.16,331.32,286.44,285.12,281.16,291.72,293.04,331.32,377.52,419.76,446.16,340.56,270.6,262.68,270.6,270.6,270.6,182.16,186.12,80.64,196.68,301.14,148.96,156.8,352.44,130.48,306.24,265.32,110.32,252.12,249.48,131.6,80.75,246.4,634.92,555.72,200.48,194.88,193.2,134.96,71.12,139.92,145.2,154.44,162.36,208.56,253.44,238.92,253.44,187.44,192.72,249.48,216.48,212.52,256.08,224.4,409.2,517.44,615.12,469.92,410.52,405.24,398.64,262.68,128.04,71.28,76.85,79.75,79.75,87,84.1,81.2,87.12,88.44,128.04,146.45,204.6,139.911,314.65,262.45,332.05,391.5,387.15,384.25,378.45,378.45,374.1,226.2,75.4,95.7,95.7,45.54,87.12,87.12,87.12,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,243.6,392.95,392.95,392.95,392.95,392.95,392.95,243.6,94.25,124.7,109.56,105.6,116.16,141.24,110.09,139.92,132,110.88,117.48,117.48,117.48,126.72,194.04,318.12,187.44,297,409.2,390.72,372.24,368.28,364.32,364.32,229.68,174,178.35,182.7,255.2,113.12,241.56,242.88,110.88,98,94.08,94.08,203.28,213.84,390.05,481.4,404.55,477.05,600.3,529.25,504.6,490.1,459.65,458.2,308.85,
Prod[6] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[7] ,5598,516.875,308.439,39.4714,0,0,0,0,0,0,0,0,0,0,0,113.823,366.991,0,0,0,0,0,0,442.748,909.248,13.6358,222.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.591,105.592,167.554,175.609,231.045,381.195,846.532,276.124,742.624,897.07,470.791,136.532,5.13783,226.51,166.066,0,310.124,776.624,1243.12,563.902,652.875,1119.37,898.332,1078.7,1524.14,1100.57,474.101,520.745,566.294,829.296,1295.8,1585.34,1309.87,1058.15,1281.02,1424.87,1028.74,99.118,328.911,521.007,410.462,860.774,1513.32,2448.6,3848.1,4851.05,5552.36,5202.85,5598,5130.29,5187.75,5471.13,1866,1866,1329.41,1691.26,699.815,88.6491,0,0,640.173,1495.3,1732.43,2609.89,3654.52,4381.88,5015.14,4881.12,4933.81,4703.77,4849.67,4664.36,4578.04,4362.61,4358.81,2979.81,1078.54,1359.65,2525.9,1284.24,1092.91,540.212,460.588,21.5386,0,0,0,0,0,95.4256,453.456,800.828,816.945,752.874,659.772,552.822,471.927,486.964,550.105,652.868,1249.88,1949.63,3206.66,4139.66,4635.03,4315.21,891.074,32.6782,18.5175,35.8769,0,0,293.995,750.134,1490.06,2889.56,4005.43,4276.31,4480.89,5180.64,5338.8,4772.59,5472.34,5336.85,5598,5598,
Prod[8] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[9] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[10] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.662,1124.28,1255.57,1106.02,705.563,0,306.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851.001,910.82,952.199,841.834,1327.21,1670.11,1600.7,1392.8,782.927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480.15,781.676,267.774,0,0,0,0,0,0,0,0,0,0,3.67673,597.026,760.406,994.11,1060.95,1334.66,1938.69,1792.73,1749.22,1738.74,
Prod[11] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[12] ,22294.5,15022,15004.2,14358.7,14436.4,14334,14468,14346.4,14148.7,14251.9,14603.3,14378.6,14941,14987.8,14570.9,14049.1,12577,14455.6,14882.7,15007.6,15064.1,14802.8,14227.8,16558.7,15251.4,14961.8,14872.7,12322.7,13844,13107.2,14165.8,7570.53,13246.5,7390.65,6366.15,13064.4,15177.3,15411.4,15719.7,15843.3,17421.3,12864.8,15314.9,15761.4,13632,15121.3,15356.2,16550.9,15893.5,14076.8,11414.7,7584.15,8529.66,7718.06,8350.61,8319.5,7695.84,12546.2,10589.6,7819.82,8034.06,13753.2,14692.8,11863.2,14359.9,13304.4,9426.63,13192.4,15758.6,15897.4,16952.4,19931.1,19499,21405.8,21192.5,18566.6,13009.8,8083.55,10206.9,15427.8,15963.2,15587.6,17368.6,16638.1,19537.2,20050.1,11871.9,8825.65,4047.7,3254.85,4318.93,6885.26,10682.6,10870.4,20864.4,21586.6,18342.5,14229.5,18154,16858.3,15243.1,14829.9,11412.8,8804.78,8637.87,6008.95,5174.38,4757.09,4131.15,3859.92,3546.95,4026.83,4089.43,4005.97,4527.58,5862.9,8324.9,12268.3,21193.8,20808,16375.8,13327.7,17158.7,16850.8,16002.6,13434.1,14770.6,14459.5,14962.6,14594.2,14665.4,14911.8,15805,17056.3,17036.3,16818.5,16451.8,15989,15779,15810.2,15997.8,16624.7,19730.8,18317.7,11418.5,7552.92,10056.6,10494.8,13377.1,17243.1,17672.7,17313.8,16413.1,17518.3,17761.6,18041.7,16516.8,12831.6,8971.7,6029.82,4861.41,3004.48,2545.46,2545.46,2587.19,3797.32,5007.46,6113.27,
Prod[13] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[14] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[15] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

Curt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eSlev[0] ,726.355,396.942,973.406,1549.87,1443.85,1383.78,1260.92,1182.14,1166.27,1121,969.011,688.801,541.051,421.373,823.664,1465.84,1733.45,1818.07,1424.55,969.199,455.938,222.658,797.874,726.355,1953.08,1363.48,1855.12,1436.94,1587.48,1368.93,3475.69,4868.61,6080.46,6665.26,4042.43,2666.84,2411.22,3560.21,3534.35,2877.53,3953.12,2576.25,2759.18,2791.52,508.061,737.734,1608.96,1953.08,7432.08,5483.82,5480.09,3493.13,3148.21,3685.46,4330.29,4372.16,4802.35,6899.43,7557.56,5981.57,3041.52,3911.01,4595.37,3965.34,5056.1,5394.57,2068.24,1804.39,2508.59,3164.55,4519.39,7432.08,6960.75,8788.48,11390.6,13557.7,12715.6,8436.05,6349.99,8118.38,11094.8,14023.1,17577.5,20247.5,23867.7,27371.3,27011.9,26155.2,21632.6,16965.5,13108.3,9465.08,5966.55,4395.11,5009.83,6960.75,10045,13354.8,15381.1,17611.4,19919.1,23404.4,26331.4,26623,26202,23821.7,20555.8,15732.4,13115.3,10761.7,8226.57,6342.64,4826.27,4085.13,3652.57,3962.7,4815.78,4815.78,7818.32,10045,9825.02,3981.95,3546.54,2991.76,2770.35,1985.71,1727.65,1628.08,1913.15,1771.07,1724.22,1724.22,2493,2513.67,2528.76,2733.57,3098.94,3719.52,4428.17,5123.86,5753.71,6550.36,9008.42,9825.02,4631.83,4299.29,4005.14,4299.29,4368.33,7412.04,10859.5,12206.7,14462.8,18013.2,21704.1,25659.5,27361.9,27225.4,26380.4,25563,23961.9,20895.2,17473.5,14885.4,12195,10078.6,7501.02,4631.83,
Prod[0] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
