2	8
10	1
19	16
25	22
31	4
53	11
54	7
56	5
58	3
59	1
60	1
63	3
65	1
68	2
73	2
78	6
81	3
82	2
83	1
96	1
97	2
100	4
102	5
109	12
122	6
130	14
141	9
153	2
158	3
166	18
168	12
180	39
182	2
227	25
255	9
258	4
269	2
272	7
275	4
280	19
284	7
285	9
290	1
291	1
298	2
299	2
300	1
311	1
312	1
313	3
318	1
319	3
322	6
324	1
329	7
331	1
333	1
335	2
343	6
360	11
