
Prod[0] ,6816.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191539,0,0,1064.62,0,0,0,0,0,0,0,0,0,0,0,3.28407e-05,0,0,0,0,0,0,0,0,0,0,0,8205.3,0,0,0,0,0,606.039,618.555,0,550.338,393.435,16.6864,0,0,0,0,0,0,0,0,0,0,0,156.279,155.27,624.13,673.225,472.798,248.413,367.187,29.8885,14.7161,370.18,18.6773,0,0,77.0824,0,0,0,0,0,67.5106,31.1589,0,0,0,393.715,0,428.858,266.01,0,0,0,0,0,0,0,0,902.168,924.486,443.201,425.375,301.836,444.522,673.442,1028.15,1144.86,940.321,891.436,447.569,563.879,8882.5,109.317,0,358.144,128.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632.103,407.868,0,0,7674.82,6277.82,3430.09,322.351,0,0,0,0,0,0,0,443.127,0,0,0,0,0,0,0,0,781.942,2040.47,6850.69,
Prod[1] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[2] ,0,0,0,0,0,0,0,0,0,0,0,12.789,131.481,259.938,356.517,415.548,447.174,447.3,435.645,384.048,306.495,196.497,55.881,0,0,0,0,0,0,0,0,0,0,0,28.35,63.945,180.18,279.153,346.626,390.033,395.325,384.426,366.471,326.025,250.929,165.69,79.128,11.277,0,0,0,0,0,0,0,0,0,0,32.067,71.316,36.351,255.78,321.3,368.109,65.394,346.122,329.742,266.616,46.116,94.689,47.691,12.222,0,0,0,0,0,0,0,0,0,0,7.056,26.334,68.166,106.848,143.514,189.063,200.529,223.398,243.621,225.162,208.404,150.444,85.239,12.978,0,0,0,0,0,0,0,0,0,0,0,0,56.889,111.132,123.669,127.449,107.415,82.782,43.848,26.271,12.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.661,195.489,271.908,30.87,358.785,342.468,41.832,244.692,138.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.094,77.427,97.776,112.77,85.995,82.278,176.652,78.057,0,0,0,
Prod[3] ,442.68,380.1,362.46,425.04,422.1,446.46,398.16,352.8,335.16,280.14,278.88,272.16,271.74,338.52,285.18,286.44,279.3,296.52,316.26,336,343.98,375.06,396.48,427.14,491.82,441.84,481.32,465.78,435.54,393.54,393.96,366.66,320.46,346.5,303.24,247.38,240.24,227.64,270.48,222.18,224.28,236.88,280.98,343.14,340.2,408.66,414.12,421.68,97.02,93.66,95.76,107.1,116.76,136.5,140.7,135.66,153.3,183.54,156.24,113.82,110.88,157.5,189.42,154.56,174.72,183.96,150.78,186.48,239.82,176.4,165.9,158.34,63.84,58.8,62.58,55.86,53.34,47.04,60.48,85.68,92.4,82.32,86.52,43.68,36.96,30.24,36.12,34.86,33.18,37.38,39.9,44.52,51.24,42.84,52.92,47.46,261.24,238.56,212.52,193.2,189.42,168,145.32,126,129.36,149.52,138.18,117.18,110.04,80.64,72.24,67.2,83.58,77.7,99.96,112.14,145.32,156.24,211.68,286.02,604.8,576.24,595.14,617.82,594.3,596.4,606.9,609.84,598.08,601.44,582.96,506.94,530.46,571.2,500.22,451.5,464.1,465.78,450.66,451.92,399,392.7,381.36,342.72,58.8,44.94,30.24,36.96,38.64,53.76,61.32,55.86,67.2,83.16,78.12,65.94,48.72,47.88,50.82,49.14,37.8,37.8,36.96,33.6,31.92,39.48,42,49.98,
Prod[4] ,1507.52,814,814,814,814,814,814,1317.56,1544.04,1554.28,1628,1628,814,407,407,407,407,407,407,407,407,407,1628,1628,814,814,814,814,1221,1221,1221,1628,1628,1628,1628,1628,814,407,407,407,407,407,407,407,407,407,1221,1221,1628,1221,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,814,814,814,407,407,814,814,814,814,757.193,1487.21,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1589.46,407,518.201,407,407,407,407,1300.15,1221,1628,1221,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,814,814,814,814,814,814,814,814,814,814,814,814,814,407,407,407,407,407,407,407,505.92,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,
Prod[5] ,1359.76,1359.76,1409.44,1394.49,1408.52,1599.65,1804.81,1728.45,1652.09,1437.04,1423.01,1411.28,1463.72,1463.72,1421.86,1893.82,2098.98,1048.34,1703.61,645.15,1309.16,1360.68,1361.6,1360.68,876.99,901.83,915.86,951.51,1572.97,1751.45,1853.57,1762.26,1536.4,1537.32,1333.08,1307.32,1256.72,1073.41,1549.97,1491.78,1623.8,1891.29,1495.92,1075.71,840.88,987.62,943.69,836.51,695.06,719.9,770.5,807.07,1037.99,1267.99,1191.63,1267.99,935.87,964.39,1245.91,1078.24,1067.43,609.96,1118.95,1214.86,591.1,1790.09,926.9,771.65,745.89,707.02,666.31,647.22,349.37,349.37,374.21,360.18,399.97,374.21,374.21,436.54,438.38,644.46,672.06,1015.91,1385.52,1437.04,1195.31,881.36,491.05,480.24,466.21,439.53,428.72,427.8,382.95,350.29,438.38,438.38,437.46,435.39,426.65,426.65,426.65,427.57,430.33,430.33,430.33,430.33,430.33,430.33,430.33,459.31,504.16,505.08,505.08,505.08,505.08,504.16,460.23,429.41,543.26,518.42,507.61,580.29,694.14,718.98,694.14,670.22,559.13,595.7,595.7,568.1,617.78,964.39,1368.96,316.48,719.44,337.64,671.37,569.25,557.52,542.57,541.65,510.83,795.34,806.15,831.91,1164.03,1328.48,1214.63,1215.55,1305.48,1154.6,1118.03,1118.03,1015.91,1067.43,1779.05,2185.23,1841.38,1541.46,1445.32,1117.34,1014.3,937.02,809.14,797.41,751.64,
Prod[6] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[7] ,1992.06,1866,1866,1866,2332.5,2799,3265.5,3732,3732,3732,3732,3732,734.303,0,0,0,0,0,0,362.927,830.281,1763.28,2696.28,3266.35,1866,1866,1866,1866,2332.5,2799,1866,2332.5,2799,2485.48,1866,2320.62,1416.97,0,0,0,0,0,0,233.25,466.5,699.75,1166.25,1866,2565.75,3265.5,3732,3732,3732,3732,3732,3732,3732,3732,3732,3666,927.382,0,0,452.245,918.745,1353.32,272.134,1205.13,2138.13,2788.82,3526.77,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3448.28,2303.06,1917.39,1866,1866,1871.86,2338.36,2804.86,3271.36,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,1866,1866,1866,1866,1866,1866,1866,1866,1866,1866,1866,1866,933,0,0,0,0,68.248,1001.25,1934.25,2867.25,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,
Prod[8] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39407e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[9] ,9168,1146,556.734,2597.62,2880.97,2583.62,3110.9,4049.58,4179.15,6257.97,6888.39,7316.82,0,0,0,0,0,0,0,0,0,0,0,1427.77,9168,4966.09,1146,0,3411,565.237,3717.06,3601.89,2274.13,4119.04,1986.34,233.636,4.46429e-05,0,0,0,0,0,0,0,0,0,0,349.767,11728.9,9069.93,2842.57,11673.1,9579.81,7816.27,1187.89,6474.71,8438.16,8534.97,4114.98,0,0,0,0,0,0,0,0,0,0,0,3837.55,7402.4,9137.52,12068.2,11960.2,12030.5,12606,11659.4,12121.8,10633.1,11458.5,11484.2,10183,9311.9,4167.13,1789.77,2773.48,2859.56,2193.89,0,0,2.32249e-08,0,0,3659.73,7986.91,2736.34,12394.5,10101.5,7020.94,6940.46,7378.05,8362.23,10000.9,9278.28,10065.7,10693.2,12606,8801.05,4058.4,3463.37,3254.62,9523.75,11929.5,10488.3,12271.8,11921.8,12207.8,11119.4,9168,9168,1146,1146,1146,1146,1069.6,968.183,919.103,938.9,959.118,955.651,1093.46,366.373,0,0,0,0,0,0,0,0,10634,10461.6,12469.1,5047.57,12606,12606,12606,11351.2,7865.86,7509.16,7169.16,5491.65,5285.51,5549.05,7578.92,12073.2,913.072,4683.99,2800.69,3405.26,5675.45,6585.48,194.74,7544.74,12606,12606,12606,
