
Prod[0] ,3383.34,2630.26,1045.27,223.931,3.46323,0,0,0,0,0,0,330.826,1259.47,2222.17,3043.82,3763.34,4009.92,3922.66,3765.51,3317.22,3064.38,3090.78,3417.24,3713.25,397.214,220.839,7.79948,0,0,0,0,0,0,0,0,0,0,23.09,43.5634,71.2273,75.3708,59.1516,50.4787,26.2645,23.8243,88.8543,192.693,332.277,
Prod[1] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[2] ,0,0,0,0,0,0,0,0,0,0,0,1.764,3.969,9.261,16.317,19.845,21.609,20.286,23.373,19.404,17.64,10.584,2.205,0,0,0,0,0,0,0,0,0,0,0,0,1.764,4.851,6.615,11.907,11.025,16.317,18.963,18.081,20.727,21.168,12.789,0,0,
Prod[3] ,175.98,165.06,159.6,150.36,144.48,137.34,137.34,130.2,128.1,94.92,100.38,64.26,56.7,54.6,47.04,61.32,65.52,30.24,18.9,22.68,31.08,34.86,37.8,31.08,151.2,138.6,108.78,92.4,80.22,89.46,78.96,89.88,85.68,81.48,72.24,86.1,101.22,106.26,119.28,116.76,112.56,104.58,100.38,97.02,103.32,96.6,81.9,87.78,
Prod[4] ,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,
Prod[5] ,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,
Prod[6] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[7] ,3709.29,3622.46,3310.09,2384.1,1511.78,697.412,146.733,125.738,78.68,741.532,1564.38,2496.68,3403.33,3587.24,3669.65,3732,3732,3732,3732,3695.53,3670.3,3672.96,3707.09,3698.09,3056.57,2235.91,1347.01,423.979,0,0,0,0,0,0,0,78.7127,733.035,948.882,1037.67,1105.71,1118.65,1068.07,1030.64,948.788,948.49,1070.28,1486.7,2092.75,
Prod[8] ,2345.78,2314.04,2240.08,1664.84,1080.12,850.973,748.826,747.216,733.117,841.076,1065.45,1911.29,2250.95,2291.48,2321.65,2350.48,2357.13,2353.71,2345.24,2329.18,2321.77,2328.71,2352.38,2365.58,2204.8,1747.89,1077.08,645.844,349.08,150.721,128.533,102.932,94.1274,116.301,198.306,719.429,1233.05,1588.7,1703.57,1801.28,1816.37,1735.83,1676.16,1555.75,1554.25,1738.53,1859.63,2170.46,
Prod[9] ,19482,19482,19482,19289.9,19046.4,18762.5,18844.7,18812.8,18755.4,18578.8,18854.3,19347.7,19482,19482,19482,19482,19482,19482,19482,19482,19482,19482,19482,19482,19375.7,19482,19184.7,18015.2,16996.3,15663.9,15303.3,14863.4,14737.3,15146,16148.2,18592.9,19482,19482,19482,19482,19482,19482,19482,19482,19482,19482,19482,19482,
Prod[10] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[11] ,0,0,0,0,0,0,0,0,0,0,0,2.87477,6.10889,9.34301,5.03085,8.26497,7.54628,6.82758,3.95281,3.95281,2.87477,1.07804,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51543,13.6552,21.5608,26.5916,29.8258,31.2631,30.9038,29.1071,25.5136,19.4047,10.0617,0,0,
Prod[12] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[13] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[14] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[15] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

Curt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eSlev[0] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[0] ,15493.1,413.896,0,0,0,0,0,0,0,0,0,0,0,0,215.538,595.34,710.569,663.8,584.461,348.011,219.853,226.29,397.833,539.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[1] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[2] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[3] ,175.98,133.56,126,138.18,131.88,107.94,106.68,102.06,100.8,63.42,92.82,54.6,45.78,42.42,34.02,47.04,51.24,24.78,16.38,20.58,23.94,29.4,36.54,31.08,144.06,131.46,103.74,85.68,72.24,82.74,72.24,83.16,78.12,71.82,62.58,68.04,87.78,90.72,101.22,96.18,82.74,83.58,78.54,67.62,73.92,68.04,60.06,64.68,
Prod[4] ,1628,1221,1221,1221,1033.37,814,814,814,814,814,868.734,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,988.816,1221,1221,1221,1221,1221,1221,1221,1221,814,1179.79,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,
